id,type of property,subtype of property,locality,latitude,longitude,street,province,postalCode,price,type of sale,number of bedrooms,living area,livable area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10632884,APARTMENT,APARTMENT,Aalst,,,Vrijheidstraat 41,East Flanders,9300,282500.0,residential_sale,2,41,103.0,installed,,False,True,18.0,True,,103.0,,,False,0
10639676,APARTMENT,APARTMENT,Heist-aan-Zee,51.3374153,3.2362631,Knokkestraat 24,West Flanders,8301,295000.0,residential_sale,2,0,79.0,0,False,False,True,,,,79.0,,2.0,False,good
10391991,APARTMENT,APARTMENT,Oudenburg,51.1857539,3.0056489,Marktstraat 20 b1,West Flanders,8460,295000.0,residential_sale,2,0,203.0,0,False,False,,,True,50.0,203.0,,2.0,False,0
10397730,APARTMENT,APARTMENT,Scherpenheuvel,50.9792142,4.9732281,Brusselsestraat 140,Flemish Brabant,3270,298000.0,residential_sale,2,32,89.0,hyper_equipped,False,False,True,40.0,True,,89.0,,,False,0
10289494,APARTMENT,APARTMENT,Langemark-Poelkapelle,50.9173353,2.9563666,Esenweg 197,West Flanders,8920,298000.0,residential_sale,2,0,93.0,usa_installed,False,False,True,,True,,93.0,,,False,0
10654899,APARTMENT,FLAT_STUDIO,Knokke,51.3474684,3.2886287,Komvest 1,West Flanders,8300,309000.0,residential_sale,1,0,34.0,0,False,False,,,,,34.0,0.0,2.0,False,0
10581319,APARTMENT,GROUND_FLOOR,Middelkerke,51.1850607,2.8123708,Zeedijk 127-128,West Flanders,8431,315000.0,residential_sale,3,0,111.0,installed,,True,True,5.0,,,111.0,0.0,2.0,,0
10583504,APARTMENT,APARTMENT,Middelkerke,51.1847921,2.8123963,Zeedijk 127-128,West Flanders,8430,325000.0,residential_sale,2,0,87.0,installed,,True,True,9.0,,,87.0,0.0,2.0,,0
10611091,APARTMENT,GROUND_FLOOR,Lievegem,51.1525192,3.6079974,Boelare 67,East Flanders,9950,329000.0,residential_sale,2,0,100.0,installed,False,False,,,,,100.0,0.0,2.0,False,0
10599592,APARTMENT,APARTMENT,Antwerp,51.2213528,4.4687107,Bredabaan 1026/6,Antwerp,2100,335000.0,residential_sale,2,60,140.0,0,,False,True,52.0,,,140.0,0.0,,,0
10619000,APARTMENT,APARTMENT,Heverlee,50.8606205,4.7017587,Brusselsestraat 140,Flemish Brabant,3001,365000.0,residential_sale,1,42,88.0,usa_hyper_equipped,,False,True,29.0,True,,88.0,,,False,0
10184754,APARTMENT,SERVICE_FLAT,Turnhout,,,Kempenlaan 32,Antwerp,2300,395000.0,residential_sale,2,0,135.0,0,,True,True,9.0,,,135.0,0.0,2.0,,0
10483798,APARTMENT,APARTMENT,Knokke,,,Lippenslaan 393,West Flanders,8300,395000.0,residential_sale,1,0,58.0,hyper_equipped,False,False,,,,,58.0,,2.0,,good
10639709,APARTMENT,APARTMENT,Gent,51.040269,3.7382711,Sint-Pietersnieuwstraat 158,East Flanders,9000,395000.0,residential_sale,2,0,102.0,0,,False,True,,,,102.0,0.0,0.0,,0
10605520,APARTMENT,GROUND_FLOOR,Mortsel,51.1654701,4.4536971,Leopold De Waelplaats 5,Antwerp,2640,399000.0,residential_sale,2,0,106.0,hyper_equipped,False,False,True,77.0,,,106.0,,2.0,False,just_renovated
10654880,APARTMENT,APARTMENT,Knokke,51.3456921,3.2873383,Dumortierlaan 89,West Flanders,8300,425000.0,residential_sale,2,0,65.0,0,False,False,,,True,,65.0,,2.0,False,good
10395844,APARTMENT,PENTHOUSE,Kessel-Lo,50.9053484,4.7207685,Kardinaal Mercierlaan 81,Flemish Brabant,3010,435000.0,residential_sale,3,0,,0,,False,True,16.0,,,,,,,as_new
9266102,APARTMENT,APARTMENT,Deerlijk,50.8536186,3.3554749,Schoolstraat 43,West Flanders,8540,450000.0,residential_sale,2,0,135.0,0,,False,True,,,,135.0,,,False,0
10634585,APARTMENT,APARTMENT,Hoboken,51.1725584,4.3552542,Sint-Jansvliet 5,Antwerp,2660,465000.0,residential_sale,3,0,,installed,,True,True,29.0,True,57.0,,,2.0,,0
10644051,APARTMENT,TRIPLEX,Edegem,51.1665863,4.4236712,Kauwlei 60,Antwerp,2650,479900.0,residential_sale,4,0,160.0,hyper_equipped,,False,True,40.0,True,,160.0,0.0,,,as_new
8353576,APARTMENT,SERVICE_FLAT,Knokke-Heist,,,Lippenslaan 393,West Flanders,8300,495000.0,residential_sale,1,0,67.0,usa_hyper_equipped,,False,True,7.0,,,67.0,0.0,,,as_new
10184751,APARTMENT,SERVICE_FLAT,Turnhout,,,Kempenlaan 32,Antwerp,2300,499000.0,residential_sale,2,0,153.0,0,,True,True,78.0,,,153.0,0.0,2.0,,0
10540438,HOUSE,HOUSE,LUINGNE,,,Rue de Courtrai 28,Hainaut,7700,269000.0,residential_sale,4,40,140.0,installed,,True,,,True,,140.0,625.0,3.0,,just_renovated
10653494,HOUSE,HOUSE,Oudenaarde,50.8672032,3.6457686,Dokter Honore Dewolfstraat 23,East Flanders,9700,269000.0,residential_sale,3,72,222.0,0,False,False,,,True,,222.0,414.0,3.0,False,to_renovate
10656170,HOUSE,MANSION,Waregem,50.8924956,3.4242321,"Roterijstraat, 202",West Flanders,8790,269500.0,residential_sale,3,0,,installed,,True,,,,,,143.0,2.0,,good
10655431,HOUSE,HOUSE,Fleron,50.6155746,5.686903,Rue J. Wettinck 49,Liège,4620,270000.0,residential_sale,3,30,170.0,installed,False,False,True,144.0,True,118.0,170.0,445.0,4.0,False,good
9878260,HOUSE,HOUSE,Arlon,49.6514356,5.8711309,Avenue de Longwy 340,Luxembourg,6700,270000.0,residential_sale,3,0,290.0,not_installed,,True,,,True,,290.0,620.0,3.0,,to_renovate
10646530,HOUSE,HOUSE,Ruisbroek,50.7838456,4.2916113,"Place Communale , 10A",Flemish Brabant,1601,275000.0,residential_sale,3,30,90.0,0,,True,True,15.0,,,90.0,0.0,,,good
10315283,HOUSE,HOUSE,Scherpenheuvel-Zichem,50.9813216,4.9767001,Dirk Boutslaan 4,Flemish Brabant,3270,275000.0,residential_sale,3,18,99.0,0,False,False,,,,,99.0,54.0,2.0,False,as_new
10325748,HOUSE,HOUSE,Liège,50.6283699,5.568695,Rue Charles Magnette 24/40,Liège,4000,275000.0,residential_sale,3,0,112.0,not_installed,,True,,,,,112.0,0.0,,,to_be_done_up
10646606,HOUSE,HOUSE,Ans,50.6501703,5.5424723,Rue de Herve 70,Liège,4430,275000.0,residential_sale,3,19,122.0,installed,False,False,True,17.0,True,339.0,122.0,447.0,2.0,False,good
10643601,HOUSE,HOUSE,AUVELAIS,,,Rue du centre 24,Namur,5060,275000.0,residential_sale,3,32,103.0,semi_equipped,,True,True,15.0,True,362.0,103.0,646.0,4.0,,good
10524366,HOUSE,HOUSE,Aalst,50.9473922,4.0557498,Smetlede-Dorp 6,East Flanders,9300,275000.0,residential_sale,3,38,160.0,0,,False,,,True,160.0,160.0,237.0,2.0,,good
10160737,HOUSE,HOUSE,Gingelom,50.7388832,5.1238789,Leuvensestraat 70,Limburg,3890,278000.0,residential_sale,3,20,130.0,hyper_equipped,False,False,True,160.0,True,40.0,130.0,364.0,2.0,False,good
10645704,HOUSE,MIXED_USE_BUILDING,Fleurus,50.4829939,4.5511105,"Rue Picard (Gare Maritime), 7 ",Hainaut,6220,279000.0,residential_sale,4,28,211.0,installed,,False,,,True,35.0,211.0,150.0,2.0,,good
10653089,HOUSE,HOUSE,Halle,50.7144794,4.2226798,Alsembergsesteenweg 660,Flemish Brabant,1500,280000.0,residential_sale,3,33,130.0,semi_equipped,,True,,,,,130.0,0.0,2.0,,to_renovate
10653088,HOUSE,HOUSE,Lembeek,50.7144794,4.2226798,Alsembergsesteenweg 660,Flemish Brabant,1502,280000.0,residential_sale,3,33,130.0,semi_equipped,,True,,,,,130.0,0.0,2.0,,to_renovate
10421977,HOUSE,HOUSE,BAILLONVILLE,50.2883249,5.3386437,Rue Lantigné 22,Namur,5377,280000.0,residential_sale,3,0,206.0,installed,,True,True,,,,206.0,130.0,3.0,,just_renovated
10624433,HOUSE,HOUSE,MERBES-SAINTE-MARIE,,,"Route de Mons, 313",Hainaut,6567,280000.0,residential_sale,3,0,273.0,semi_equipped,,True,True,,,,273.0,1250.0,4.0,,good
10541342,HOUSE,HOUSE,Silly,50.651554,3.9277622,Pavé d'Ath 46/1,Hainaut,7830,280000.0,residential_sale,2,34,117.0,installed,False,False,,,,,117.0,1015.0,3.0,,0
10146857,HOUSE,HOUSE,Wasseiges Meeffe,50.6071773,5.0187842,Rue de Tirlemont 23,Liège,4219,285000.0,residential_sale,4,25,165.0,installed,False,False,True,55.0,True,222.0,165.0,487.0,4.0,False,good
10561684,HOUSE,APARTMENT_BLOCK,Huy,50.5176083,5.2407299,Chaussee de Liège 20,Liège,4500,285000.0,residential_sale,3,16,239.0,not_installed,False,False,,,,,239.0,119.0,2.0,,good
10554048,HOUSE,APARTMENT_BLOCK,Marcinelle,50.4002483,4.4464907,Rue de gilly 81,Hainaut,6001,285000.0,residential_sale,6,0,,semi_equipped,,True,,,,,,290.0,2.0,,good
10650261,HOUSE,HOUSE,EERNEGEM,51.1282734,3.0201824,Gistelsteenweg 88,West Flanders,8480,285000.0,residential_sale,4,0,211.0,0,,True,,,,,211.0,0.0,3.0,,to_renovate
10502282,HOUSE,HOUSE,Boezinge,50.8957464,2.8558898,Rijselstraat 25,West Flanders,8904,285000.0,residential_sale,4,0,272.0,semi_equipped,False,False,,,True,253.0,272.0,290.0,,False,to_be_done_up
10531825,HOUSE,HOUSE,Geraardsbergen,50.7958506,3.8962693,"Hundelgemsesteenweg, 306",East Flanders,9500,285000.0,residential_sale,5,40,300.0,usa_installed,,False,True,30.0,,,300.0,320.0,2.0,,good
10625149,HOUSE,HOUSE,Pont-a-Celles,50.5123057,4.387899,Boulevard Mairaux 6,Hainaut,6238,289000.0,residential_sale,3,25,,installed,,False,True,70.0,,,,434.0,3.0,False,good
10552603,HOUSE,HOUSE,Hélécine,50.7368844,4.9686959,Rue de Tirlemont 23,Walloon Brabant,1357,295000.0,residential_sale,4,0,168.0,installed,False,False,True,61.0,True,665.0,168.0,747.0,3.0,False,just_renovated
10529640,HOUSE,HOUSE,Gingelom,50.7206,5.131956,Leuvensestraat 70,Limburg,3890,295000.0,residential_sale,1,18,220.0,installed,False,False,True,25.0,True,550.0,220.0,758.0,4.0,False,to_be_done_up
9853003,HOUSE,HOUSE,Nandrin,50.4965564,5.3900297,Route du Condroz 151,Liège,4550,295000.0,residential_sale,3,40,160.0,installed,,True,True,,,,160.0,640.0,,,0
10377259,HOUSE,HOUSE,Xhendelesse,50.6032238,5.7720193,Rue Arnold Delsupexhe 103,Liège,4652,295000.0,residential_sale,3,40,135.0,0,,True,True,12.0,True,518.0,135.0,909.0,4.0,,0
10588545,HOUSE,HOUSE,Profondeville,50.3944187,4.8222847,Rue de l'eglise 14,Namur,5170,295000.0,residential_sale,3,0,127.0,installed,False,False,True,35.0,,,127.0,812.0,4.0,False,to_be_done_up
10648742,APARTMENT,APARTMENT,Bruxelles,50.8420429,4.3475816,Rue de Stassart 131,Brussels,1000,510000.0,residential_sale,2,0,,usa_hyper_equipped,True,False,True,12.0,,,,0.0,2.0,,good
10632584,APARTMENT,DUPLEX,Saint-Gilles,50.8291993,4.3363259,Rue de la Concorde 53,Brussels,1060,545000.0,residential_sale,3,50,151.0,installed,False,False,True,26.0,,,151.0,0.0,3.0,,0
10316388,APARTMENT,APARTMENT,Knokke-Heist,,,Koningslaan 252 B,West Flanders,8300,550000.0,residential_sale,2,0,85.0,usa_hyper_equipped,,False,True,26.0,,,85.0,,2.0,,to_renovate
10617487,APARTMENT,PENTHOUSE,Ieper,50.8474958,2.8897758,Eug. de Grootelaan 24,West Flanders,8900,557575.0,residential_sale,2,0,177.0,installed,False,False,,,,,177.0,,2.0,False,good
10654858,APARTMENT,APARTMENT,Knokke-Heist,51.3439184,3.2855955,Dumortierlaan 89,West Flanders,8300,594000.0,residential_sale,3,0,78.0,0,False,False,,,True,,78.0,,2.0,False,0
10600993,APARTMENT,PENTHOUSE,Forest,,,,Brussels,1190,595000.0,residential_sale,3,0,153.0,0,,True,True,15.0,True,400.0,153.0,0.0,3.0,False,as_new
10486602,APARTMENT,APARTMENT,Uccle,50.8086453,4.3481213,Bredabaan 1026 / 6,Brussels,1180,699000.0,residential_sale,3,44,173.0,0,False,False,True,20.0,,,173.0,,,True,0
10642943,APARTMENT,PENTHOUSE,Braine-L'Alleud,50.674914,4.3933466,Avenue Alphonse Allard 288,Walloon Brabant,1420,699000.0,residential_sale,3,0,230.0,0,False,False,,,,,230.0,0.0,3.0,False,0
10654817,APARTMENT,DUPLEX,Knokke-Heist,51.3480736,3.2884448,Dumortierlaan 89,West Flanders,8300,835000.0,residential_sale,3,0,113.0,0,False,False,,,True,,113.0,0.0,2.0,False,0
10323739,APARTMENT,APARTMENT,Knokke-Zoute,51.3527321,3.2938715,Kustlaan 277,West Flanders,8300,895000.0,residential_sale,2,0,,hyper_equipped,,False,True,,,,,,2.0,False,as_new
10622340,APARTMENT,APARTMENT,Nieuwpoort,,,Koning Ridderdijk 11,West Flanders,8620,990000.0,residential_sale,3,0,131.0,hyper_equipped,,False,True,,,,131.0,,,False,0
10588066,APARTMENT,APARTMENT,Nieuwpoort,,,Artanlaan 2,West Flanders,8620,990000.0,residential_sale,3,0,131.0,hyper_equipped,,False,True,,,,131.0,,,False,0
10507417,APARTMENT,GROUND_FLOOR,Knokke-Heist,51.342464,3.2840474,"Gemeenteplein, 1a",West Flanders,8300,995000.0,residential_sale,3,2,240.0,0,,False,True,,,,240.0,0.0,,,good
10580877,APARTMENT,APARTMENT,Leuven,50.886189,4.7063509,Jan Stasstraat 3,Flemish Brabant,3000,1250000.0,residential_sale,3,0,168.0,0,,False,True,38.0,,,168.0,0.0,,False,0
10642385,APARTMENT,DUPLEX,Knokke,51.3518222,3.2879742,Dumortierlaan 61,West Flanders,8300,1250000.0,residential_sale,3,0,105.0,usa_hyper_equipped,,False,True,22.0,True,,105.0,,2.0,False,just_renovated
10639189,APARTMENT,DUPLEX,Knokke,,,Lippenslaan 393,West Flanders,8300,1250000.0,residential_sale,3,0,105.0,hyper_equipped,False,False,True,22.0,,,105.0,,2.0,,as_new
10276669,APARTMENT,PENTHOUSE,Uccle,50.8019867,4.353683,Onafhankelijkheidslaan17-18,Brussels,1180,1470000.0,residential_sale,3,0,,not_installed,,False,True,175.0,,,,0.0,,False,0
10621988,APARTMENT,APARTMENT,Knokke-Heist,51.349858,3.2813582,Zeedijk Alberstrand 513,West Flanders,8300,1620000.0,residential_sale,4,0,167.0,0,True,False,True,,,,167.0,,,False,0
9094757,APARTMENT,APARTMENT,Antwerp,,,"Jordaenskaai, 21",Antwerp,2060,1700000.0,residential_sale,3,0,800.0,0,False,False,True,,,,800.0,,,,as_new
9094755,APARTMENT,APARTMENT,Antwerp,,,"Jordaenskaai, 21",Antwerp,2060,1700000.0,residential_sale,3,0,800.0,0,False,False,True,,,,800.0,,,,as_new
10628212,APARTMENT,APARTMENT,Knokke-Heist,51.3517131,3.2837714,Kustlaan 259,West Flanders,8300,1750000.0,residential_sale,3,0,131.0,0,,False,,,,,131.0,0.0,,,good
10654796,APARTMENT,APARTMENT,Knokke,51.3438823,3.2778493,Dumortierlaan 89,West Flanders,8300,1850000.0,residential_sale,3,0,125.0,0,False,False,,,True,,125.0,,2.0,False,good
10593684,APARTMENT,APARTMENT,Knokke-Heist,,,Koningslaan 252 B,West Flanders,8300,1995000.0,residential_sale,4,0,128.0,usa_hyper_equipped,True,False,True,9.0,,,128.0,0.0,4.0,,as_new
10655003,APARTMENT,APARTMENT,Tournai,50.6041036,3.3967253,,Hainaut,7500,159000.0,residential_sale,2,0,93.0,0,,False,,,,,93.0,0.0,0.0,False,0
10677464,APARTMENT,APARTMENT,Marcinelle,50.4027461,4.4296489,Rue du Parc 5 bt3,Hainaut,6001,195000.0,residential_sale,1,52,155.0,installed,False,False,True,18.0,,,155.0,0.0,2.0,,0
10660423,APARTMENT,DUPLEX,Antwerp,51.2107287,4.4059573,Leopold De Waelplaats 5,Antwerp,2000,469000.0,residential_sale,2,0,115.0,0,False,False,,,,,115.0,,3.0,False,good
10662864,APARTMENT,APARTMENT,Knokke-Heist,51.3503641,3.2914533,Dumortierlaan 89,West Flanders,8300,750000.0,residential_sale,2,0,86.0,0,False,False,,,True,136.0,86.0,0.0,2.0,False,0
10666801,APARTMENT,APARTMENT,Antwerp,51.2268132,4.416825,Lange Lobroekstraat 67 ,Antwerp,2060,139000.0,residential_sale,1,0,49.0,usa_hyper_equipped,False,False,True,10.0,,,49.0,,2.0,,good
10667288,APARTMENT,APARTMENT,Jette,50.8832571,4.3370388,Avenue de Laeken 29,Brussels,1090,239000.0,residential_sale,2,27,82.0,0,False,False,True,,,,82.0,0.0,2.0,,good
10666135,APARTMENT,APARTMENT,Oostende,51.2136504,2.8751788,Mechelsesteenweg 123 bus 1,West Flanders,8400,259900.0,residential_sale,2,0,,hyper_equipped,,False,True,,,,,0.0,,,good
10272712,HOUSE,HOUSE,Aalst Nieuwerkerken,50.9250539,4.0025275,Brusselbaan 90,East Flanders,9320,295000.0,residential_sale,3,34,185.0,hyper_equipped,,False,True,25.0,True,200.0,185.0,350.0,3.0,,good
10215011,HOUSE,HOUSE,Jauche,50.6798033,4.9558288,Rue de Tirlemont 23,Walloon Brabant,1350,299000.0,residential_sale,7,30,318.0,semi_equipped,False,False,True,27.0,True,596.0,318.0,796.0,4.0,False,good
10445138,HOUSE,HOUSE,Amay,50.543559,5.335948,Rue J. Wettinck 49,Liège,4540,299000.0,residential_sale,4,20,265.0,hyper_equipped,False,False,True,80.0,True,550.0,265.0,900.0,3.0,False,good
10449504,HOUSE,HOUSE,Verviers,50.5919962,5.8562624,Rue du Vieux-Mayeur 51,Liège,4800,299000.0,residential_sale,4,31,525.0,installed,False,False,,,,,525.0,161.0,,False,good
10395855,HOUSE,HOUSE,Jemelle,50.1596561,5.2586847,Borchamps 24,Namur,5580,299000.0,residential_sale,4,29,177.0,0,False,False,True,,True,457.0,177.0,545.0,4.0,,good
10533079,HOUSE,APARTMENT_BLOCK,Arlon,49.6832657,5.8143321,Avenue de Longwy 340,Luxembourg,6700,299000.0,residential_sale,3,0,,installed,,True,,,,,,0.0,,,to_be_done_up
10533076,HOUSE,MIXED_USE_BUILDING,Arlon,49.6832657,5.8143321,Avenue de Longwy 340,Luxembourg,6700,299000.0,residential_sale,3,0,,installed,,True,,,,,,0.0,,,to_be_done_up
10641815,HOUSE,HOUSE,SINT-AMANDSBERG,51.0635805,3.7526195,Antwerpsesteenweg 211,East Flanders,9040,299000.0,residential_sale,4,32,146.0,installed,False,False,True,12.0,True,,146.0,107.0,,False,as_new
10634871,HOUSE,HOUSE,SINT-AMANDSBERG,51.0635805,3.7526195,Antwerpsesteenweg 211,East Flanders,9040,299000.0,residential_sale,4,32,146.0,installed,False,False,True,12.0,True,,146.0,107.0,,False,as_new
10510240,HOUSE,HOUSE,Geraardsbergen,50.7640162,3.8661887,,East Flanders,9500,299000.0,residential_sale,4,0,225.0,0,,False,True,30.0,True,300.0,225.0,504.0,3.0,False,good
10460384,HOUSE,HOUSE,RESSAIX,,,"Route de Mons, 313",Hainaut,7134,300000.0,residential_sale,4,39,165.0,installed,,True,True,,,,165.0,840.0,4.0,,good
10472767,HOUSE,HOUSE,Grace-Hollogne,50.6418964,5.4721584,Rue J. Wettinck 49,Liège,4460,309900.0,residential_sale,3,20,125.0,usa_hyper_equipped,False,False,True,20.0,True,242.0,125.0,403.0,3.0,False,good
10469963,HOUSE,HOUSE,Saint-Leger,49.6149122,5.6598978,Rue de la Forestière 14 A ,Luxembourg,6747,310000.0,residential_sale,5,24,,installed,False,False,True,25.0,True,300.0,,563.0,4.0,False,good
10626260,HOUSE,HOUSE,Kontich,51.1445551,4.4624763,"Antwerpsesteenweg, 88",Antwerp,2550,314990.0,residential_sale,3,50,123.0,installed,False,False,,,True,365.0,123.0,510.0,2.0,False,to_renovate
10517259,HOUSE,HOUSE,TOLLEMBEEK,,,Edingsesteenweg 341,Flemish Brabant,1570,315000.0,residential_sale,3,40,200.0,semi_equipped,,True,True,,True,,200.0,839.0,4.0,,to_be_done_up
10530280,HOUSE,APARTMENT_BLOCK,Wemmel,,,Edingsesteenweg 341,Flemish Brabant,1780,315000.0,residential_sale,2,40,110.0,installed,,True,True,56.0,,,110.0,0.0,2.0,,to_be_done_up
10579245,HOUSE,HOUSE,Berloz,50.7034917,5.2082698,Rue de Tirlemont 23,Liège,4257,315000.0,residential_sale,4,0,161.0,installed,False,False,True,22.0,True,158.0,161.0,235.0,3.0,False,as_new
9683502,HOUSE,VILLA,Gognies Chaussee,50.3354139,3.9411066,"Rue Maréchal Joffre, 26",Hainaut,7040,315000.0,residential_sale,5,21,225.0,hyper_equipped,False,False,True,40.0,,,225.0,1390.0,4.0,False,good
10529150,HOUSE,VILLA,Dour,50.3894457,3.8054788,Avenue reine Astrid 92,Hainaut,7370,315000.0,residential_sale,4,30,180.0,0,,False,True,37.0,True,879.0,180.0,972.0,4.0,,as_new
10652487,HOUSE,VILLA,Montigny-le-Tilleul,,,Av. Henri Conscience 74,Hainaut,6111,318000.0,residential_sale,4,50,225.0,0,,True,True,20.0,True,1850.0,225.0,2000.0,,,good
10472769,HOUSE,HOUSE,Liege,50.6334792,5.5499364,Rue J. Wettinck 49,Liège,4000,319000.0,residential_sale,4,15,155.0,hyper_equipped,False,False,True,30.0,True,70.0,155.0,205.0,3.0,False,as_new
10436268,HOUSE,TOWN_HOUSE,Soumagne,50.6064301,5.7271058,Grand Route 260,Liège,4630,319000.0,residential_sale,3,26,117.0,installed,False,False,True,30.0,True,115.0,117.0,179.0,2.0,,just_renovated
10650830,HOUSE,HOUSE,©rez©e,50.2941615,5.5578303,Borchamps 24,Luxembourg,6997,319000.0,residential_sale,7,34,241.0,installed,False,False,True,121.0,True,609.0,241.0,780.0,3.0,False,good
10653876,HOUSE,HOUSE,Evere,,,"Avenue des Cerisiers, 212",Brussels,1140,320000.0,residential_sale,4,0,175.0,not_installed,False,False,True,10.0,True,75.0,175.0,0.0,2.0,False,to_renovate
10550539,HOUSE,HOUSE,Sprimont,50.5177063,5.7071974,Rue J. Wettinck 49,Liège,4141,320000.0,residential_sale,3,25,160.0,installed,False,False,True,60.0,True,320.0,160.0,985.0,4.0,False,good
10545942,HOUSE,HOUSE,Ninove,,,Edingsesteenweg 341,East Flanders,9400,320000.0,residential_sale,2,40,170.0,hyper_equipped,,True,True,,True,,170.0,281.0,2.0,,good
10498468,HOUSE,HOUSE,Houyet Hour,50.181297,5.0394279,Rue de Herve 659 ,Namur,5563,322000.0,residential_sale,6,0,278.0,installed,False,False,True,70.0,True,1000.0,278.0,1416.0,4.0,False,good
10463991,HOUSE,TOWN_HOUSE,Nivelles,,,Avenue du centenaire  53/4,Walloon Brabant,1400,325000.0,residential_sale,3,24,200.0,installed,False,False,True,30.0,,,200.0,261.0,2.0,False,to_be_done_up
10621424,HOUSE,HOUSE,MOUSTIER-SUR-SAMBRE,,,Grand' Route 69 A,Namur,5190,325000.0,residential_sale,4,42,180.0,hyper_equipped,,True,True,30.0,True,810.0,180.0,810.0,3.0,,good
10570752,HOUSE,HOUSE,Tienen,50.802095,4.9306945,Menegaard 24,Flemish Brabant,3300,329000.0,residential_sale,3,38,143.0,0,,False,True,,True,365.0,143.0,463.0,2.0,,good
10606265,APARTMENT,APARTMENT,Knokke,51.3542538,3.2936977,Driehoeksplein 1,West Flanders,8300,647500.0,residential_sale,2,0,78.0,0,False,False,,,,,78.0,,2.0,False,0
10685995,APARTMENT,APARTMENT,Knokke-Heist,,,Albert plein 10,West Flanders,8300,975000.0,residential_sale,2,0,67.0,usa_hyper_equipped,,False,True,,,,67.0,0.0,3.0,False,as_new
10685997,APARTMENT,APARTMENT,Knokke-Heist,,,Albert plein 10,West Flanders,8300,3595000.0,residential_sale,3,0,237.0,usa_hyper_equipped,,False,True,,,,237.0,0.0,,False,as_new
10671331,APARTMENT,APARTMENT,Zwalm,50.8762533,3.7335709,Dorpsstraat 93/0.1 ,East Flanders,9630,322750.0,residential_sale,2,0,107.0,0,,False,True,,,,107.0,,,False,as_new
10689299,APARTMENT,APARTMENT,Marcinelle,50.4042627,4.4283556,Boulevard Audent 31/2,Hainaut,6001,119000.0,residential_sale,2,0,,installed,,False,True,,,,,,,,good
10689794,APARTMENT,APARTMENT,Eeklo,51.1832469,3.5682303,Koning Albertstraat 28,East Flanders,9900,179000.0,residential_sale,2,0,,installed,False,False,,,,,,,2.0,False,good
10688868,APARTMENT,APARTMENT,Harelbeke,,,Vichteplaats 13,West Flanders,8530,195000.0,residential_sale,3,0,138.0,installed,,True,True,,,,138.0,,2.0,,to_be_done_up
10690071,APARTMENT,APARTMENT,Koningshooikt,51.0937778,4.6123468,Mechelbaan 445,Antwerp,2500,255000.0,residential_sale,2,0,73.0,installed,,False,,,,,73.0,,,False,0
10688838,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,50.8551451,4.3037126,Avenue louise 523,Brussels,1080,265000.0,residential_sale,2,38,100.0,installed,,True,True,7.0,,,100.0,0.0,0.0,,0
10690353,APARTMENT,APARTMENT,Leuven,50.8900376,4.7005515,Dirk Boutslaan 4,Flemish Brabant,3012,287000.0,residential_sale,2,38,90.0,usa_installed,False,False,True,6.0,,,90.0,0.0,2.0,False,good
10658502,APARTMENT,APARTMENT,Blaton,,,"Rue de l'Eglise, 1",Hainaut,7321,170000.0,residential_sale,2,0,82.0,0,,True,True,,,,82.0,0.0,4.0,,0
10679723,APARTMENT,TRIPLEX,Sint-Amandsberg,51.052599,3.7459167,Kortrijksesteenweg 74,East Flanders,9040,395000.0,residential_sale,4,0,155.0,0,,False,True,20.0,,,155.0,0.0,0.0,,0
10663367,APARTMENT,APARTMENT,Corroy-le-ChÃteau,50.5448192,4.6494817,Avenue Général Mellier 20,Namur,5032,250000.0,residential_sale,4,0,158.0,0,,False,,,True,,158.0,,0.0,False,0
10685436,APARTMENT,LOFT,Wavre,,,Venelle de la réserve 2,Walloon Brabant,1300,500000.0,residential_sale,4,0,255.0,0,,True,,,,,255.0,0.0,,,0
10685434,APARTMENT,APARTMENT,Wavre,,,Venelle de la réserve 2,Walloon Brabant,1300,500000.0,residential_sale,4,0,255.0,0,,True,,,,,255.0,0.0,,,0
10685353,APARTMENT,APARTMENT,Knokke-Heist,51.3491077,3.2901158,Dumortierlaan 89,West Flanders,8300,835000.0,residential_sale,3,0,88.0,0,False,False,True,5.0,,,88.0,,2.0,False,0
10622515,APARTMENT,APARTMENT,Anderlecht,,,"Avenue d'Itterbeek, 60",Brussels,1070,199000.0,residential_sale,3,24,75.0,installed,False,False,True,9.0,,,75.0,0.0,3.0,False,good
10670449,APARTMENT,APARTMENT,Anderlecht,,,"Avenue d'Itterbeek, 60",Brussels,1070,199000.0,residential_sale,2,31,58.0,installed,False,False,True,1.0,,,58.0,0.0,2.0,False,good
10670263,APARTMENT,APARTMENT,Antwerpen,51.2035077,4.4422582,,Antwerp,2600,329000.0,residential_sale,3,0,90.0,installed,,False,True,8.0,,,90.0,0.0,,False,0
10672738,APARTMENT,APARTMENT,Knokke-Heist,51.3449312,3.2624891,Zeedijk 673,West Flanders,8300,1650000.0,residential_sale,3,0,153.0,installed,True,False,True,,True,,153.0,,,False,0
10455853,APARTMENT,APARTMENT,Hornu,50.4347038,3.8271501,Rue Seutin 2,Hainaut,7301,42000.0,residential_sale,32,0,,installed,True,False,,,,,,,3.0,,good
